"VesselId","nb_vessels","Port","Gear","RelativeEffort","VE_LEN","Tonnage","name_gis_file_for_fishing_effort_per_polygon","name_gis_layer_field","is_gis_layer_field_relative_numbers","xfold_gis_layer_field","dcf_gear","SAB_kg_h","SJU_kg_h","SJZ_kg_h","MIP_kg_h","EOJ_kg_h","SGO_kg_h","OTH_kg_h","mean_kW","fishing.speed.knots","cruise.speed.knots","fuel.cons.h","fuel.tank.liter","ave.storage.fish.kg","nb_pings_per_trip","Gamma_shape","Gamma_scale","trip.duration.h","multip.fuel.steaming","multip.fuel.fishing","multip.fuel.ret.port.fish","multip.fuel.inactive","weekEndStartDay","WeekEndEndDay","WorkHoursStart","WorkHoursEnd","vessel_range_km","kW"
"USA0082",1,"Monterey","non_dts_other_4",0.108192492047904,8.461,8.032,"fe_code_USA0082_non_dts_other","fe",FALSE,1,"non_dts_other_4",15.635,0.4,NA,NA,NA,NA,39.796,190.606,1.31,8.369,52.205,57.168,579.071,1,0.4485,336.7618,20.354,0.8,1,1.1,0.1,1,7,1,23,227.911,NA
"USA0082",1,"Monterey","dts_longline_4",0.0867877926151784,8.519,8.044,"fe_code_USA0082_dts_longline","fe",FALSE,1,"dts_longline_4",27.544,7.896,0.751,1.586,NA,NA,3.489,195.938,1.374,7.921,48.104,60.306,602.572,1,0.4485,336.7618,21.089,0.8,1,1.1,0.1,1,7,1,23,238.132,NA
"USA0082",1,"Moss_Landing","dts_longline_4",0.0118951642456137,8.601,7.821,"fe_code_USA0082_dts_longline","fe",FALSE,1,"dts_longline_4",26.607,8.241,0.735,1.631,NA,NA,3.644,201.888,1.365,8.308,48.441,60.249,607.972,1,0.4485,336.7618,21.399,0.8,1,1.1,0.1,1,7,1,23,237.955,NA
"USA0082",1,"Moss_Landing","non_dts_other_4",0.00219140733791651,9.141,8.127,"fe_code_USA0082_non_dts_other","fe",FALSE,1,"non_dts_other_4",16.637,0.413,NA,NA,NA,NA,38.108,195.266,1.271,8.532,50.919,60.96,604.494,1,0.4485,336.7618,19.873,0.8,1,1.1,0.1,1,7,1,23,235.216,NA
"USA0082",1,"Oxnard","dts_longline_4",0.00745005203676297,9.109,7.795,"fe_code_USA0082_dts_longline","fe",FALSE,1,"dts_longline_4",27.866,7.622,0.737,1.556,NA,NA,3.593,199.709,1.322,8.024,50.189,57.383,629.684,1,0.4485,336.7618,20.646,0.8,1,1.1,0.1,1,7,1,23,224.748,NA
"USA0084",1,"Eureka","dts_trawl_4",0.780322609393101,24.832,113.544,"fe_code_USA0084_dts_trawl","fe",FALSE,1,"dts_trawl_4",53.476,23.146,67.37,175.577,36.579,7.89,30.7,355.908,2.155,7.13,90.111,33595.047,22196.611,1,0.4485,336.7618,50.869,0.8,1,1.1,0.1,1,7,1,23,401.82,NA
"USA0084",1,"Eureka","non_dts_trawl_2",0.162713345656618,23.634,118.503,"fe_code_USA0084_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_2",29.931,9.973,19.202,92.891,160.637,76.464,352.136,359.419,2.131,7.223,83.2,33408.131,20482.493,1,0.4485,336.7618,52.859,0.8,1,1.1,0.1,1,7,1,23,424.16,NA
"USA0084",1,"Fort_Bragg","dts_trawl_4",0.00752046134695605,22.704,118.639,"fe_code_USA0084_dts_trawl","fe",FALSE,1,"dts_trawl_4",53.893,24.222,74.234,176.796,39.376,7.833,28.355,342.618,2.142,7.71,86.116,32306.105,20625.1,1,0.4485,336.7618,52.239,0.8,1,1.1,0.1,1,7,1,23,411.956,NA
"USA0084",1,"Moss_Landing","non_dts_trawl_2",0.0426245720150296,24.066,112.207,"fe_code_USA0084_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_2",30.815,9.789,19.613,99.515,164.732,71.036,362.186,364.781,2.27,7.492,90.521,31109.314,20223.574,1,0.4485,336.7618,49.503,0.8,1,1.1,0.1,1,7,1,23,409.142,NA
"USA0084",1,"Crescent_City","dts_trawl_4",0.00681901158829501,24.327,113.753,"fe_code_USA0084_dts_trawl","fe",FALSE,1,"dts_trawl_4",54.27,22.956,74.193,174.299,39.208,7.807,28.841,360.827,2.133,7.145,89.336,32603.063,20342.996,1,0.4485,336.7618,49.913,0.8,1,1.1,0.1,1,7,1,23,415.299,NA
"USA0085",1,"Morro_Bay","dts_longline_2",0.305463167253927,17.007,61.193,"fe_code_USA0085_dts_longline","fe",FALSE,1,"dts_longline_2",33.757,NA,NA,NA,NA,NA,11.255,262.038,1.176,10.928,70.606,12286.101,709.253,1,0.4485,336.7618,32.636,0.8,1,1.1,0.1,1,7,1,23,169.769,NA
"USA0085",1,"Morro_Bay","non_dts_other_2",0.694536832746073,17.465,59.382,"fe_code_USA0085_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,0.355,8.918,260.61,1.073,10.345,65.892,11996.563,670.042,1,0.4485,336.7618,33.855,0.8,1,1.1,0.1,1,7,1,23,177.07,NA
"USA0086",1,"Santa_Barbara","dts_longline_4",0.772768741938528,9.485,13.951,"fe_code_USA0086_dts_longline","fe",FALSE,1,"dts_longline_4",30.578,22.866,2.196,0.493,NA,NA,0.301,197.344,1.115,9.76,52.421,180.308,983.398,1,0.4485,336.7618,25.538,0.8,1,1.1,0.1,1,7,1,23,250.52,NA
"USA0086",1,"Oxnard","dts_longline_4",0.170774215874414,9.322,13.73,"fe_code_USA0086_dts_longline","fe",FALSE,1,"dts_longline_4",32.187,24.362,2.167,0.479,NA,NA,0.302,188.042,1.113,9.581,50.696,175.258,976.881,1,0.4485,336.7618,27.119,0.8,1,1.1,0.1,1,7,1,23,262.922,NA
"USA0086",1,"Oxnard","non_dts_other_1",0.0205115298707019,9.652,13.163,"fe_code_USA0086_non_dts_other","fe",FALSE,1,"non_dts_other_1",NA,NA,NA,NA,NA,NA,14.422,193.64,1.092,9.224,50.297,168.81,956.723,1,0.4485,336.7618,27.174,0.8,1,1.1,0.1,1,7,1,23,259.835,NA
"USA0086",1,"Morro_Bay","dts_longline_4",0.0359455123163558,9.329,14.308,"fe_code_USA0086_dts_longline","fe",FALSE,1,"dts_longline_4",32.687,23.354,2.273,0.493,NA,NA,0.311,198.513,1.183,9.267,50.373,166.884,1014.927,1,0.4485,336.7618,25.506,0.8,1,1.1,0.1,1,7,1,23,242.881,NA
"USA0087",1,"Moss_Landing","dts_longline_3",0.364140519568151,10.079,14.17,"fe_code_USA0087_dts_longline","fe",FALSE,1,"dts_longline_3",53.838,4.719,0.948,4.64,NA,NA,16.889,179.488,2.765,6.751,47.469,604.055,618.742,1,0.4485,336.7618,16.756,0.8,1,1.1,0.1,1,7,1,23,267.447,NA
"USA0087",1,"Moss_Landing","non_dts_other_4",0.390449280251912,9.902,14.488,"fe_code_USA0087_non_dts_other","fe",FALSE,1,"non_dts_other_4",33.942,1.082,NA,NA,NA,NA,9.155,188.679,2.695,6.507,47.744,619.515,611.369,1,0.4485,336.7618,15.846,0.8,1,1.1,0.1,1,7,1,23,260.457,NA
"USA0087",1,"Bodega_Bay","non_dts_other_4",0.125541216824112,10.54,14.574,"fe_code_USA0087_non_dts_other","fe",FALSE,1,"non_dts_other_4",32.611,1.088,NA,NA,NA,NA,9.178,185.176,2.871,6.935,47.306,568.166,604.251,1,0.4485,336.7618,16.812,0.8,1,1.1,0.1,1,7,1,23,262.954,NA
"USA0087",1,"Fort_Bragg","non_dts_other_4",0.0780828272604589,10.154,14.615,"fe_code_USA0087_non_dts_other","fe",FALSE,1,"non_dts_other_4",34.337,1.178,NA,NA,NA,NA,9.081,192.14,2.681,7.122,45.891,583.054,592.984,1,0.4485,336.7618,16.904,0.8,1,1.1,0.1,1,7,1,23,271.01,NA
"USA0087",1,"Morro_Bay","dts_longline_3",0.0417861560953666,9.949,14.505,"fe_code_USA0087_dts_longline","fe",FALSE,1,"dts_longline_3",52.414,4.789,0.903,4.269,NA,NA,16.234,181.825,2.845,6.661,49.428,566.524,605.661,1,0.4485,336.7618,16.189,0.8,1,1.1,0.1,1,7,1,23,271.394,NA
"USA0088",1,"Morro_Bay","dts_longline_2",1,11.302,18.772,"fe_code_USA0088_dts_longline","fe",FALSE,1,"dts_longline_2",42.488,NA,NA,NA,NA,NA,NA,170.451,2.305,6.468,42.881,1964.083,674.972,1,0.4485,336.7618,22.605,0.8,1,1.1,0.1,1,7,1,23,110.057,NA
"USA0089",1,"Fort_Bragg","non_dts_other_4",0.426566181420397,11.289,14.548,"fe_code_USA0089_non_dts_other","fe",FALSE,1,"non_dts_other_4",8.03,NA,NA,NA,NA,NA,3.502,183.113,2.124,7.2,44.32,1036.837,269.623,1,0.4485,336.7618,13.649,0.8,1,1.1,0.1,1,7,1,23,217.922,NA
"USA0089",1,"Fort_Bragg","dts_longline_4",0.422127440255806,11.152,14.034,"fe_code_USA0089_dts_longline","fe",FALSE,1,"dts_longline_4",51.235,0.846,NA,9.756,0.483,10.125,3.428,176.932,2.163,6.797,44.046,1028.176,288.703,1,0.4485,336.7618,13.574,0.8,1,1.1,0.1,1,7,1,23,224.737,NA
"USA0089",1,"Fort_Bragg","dts_trap_2",0.00788875799394143,11.22,13.688,"fe_code_USA0089_dts_trap","fe",FALSE,1,"dts_trap_2",18.419,NA,NA,NA,NA,NA,5.295,183.752,2.124,6.695,43.994,1030.928,293.921,1,0.4485,336.7618,13.822,0.8,1,1.1,0.1,1,7,1,23,213.307,NA
"USA0089",1,"Bodega_Bay","non_dts_other_4",0.0888274150117805,11.4,14.248,"fe_code_USA0089_non_dts_other","fe",FALSE,1,"non_dts_other_4",8.226,NA,NA,NA,NA,NA,3.524,179.887,2.245,6.671,44.735,970.047,270.772,1,0.4485,336.7618,13.985,0.8,1,1.1,0.1,1,7,1,23,215.314,NA
"USA0089",1,"Moss_Landing","non_dts_other_4",0.0325016829350387,10.444,14.155,"fe_code_USA0089_non_dts_other","fe",FALSE,1,"non_dts_other_4",8.321,NA,NA,NA,NA,NA,3.528,183.803,2.247,7.014,46.126,1014.38,277.486,1,0.4485,336.7618,13.116,0.8,1,1.1,0.1,1,7,1,23,212.045,NA
"USA0089",1,"Eureka","non_dts_other_4",0.0138842140693369,10.439,14.208,"fe_code_USA0089_non_dts_other","fe",FALSE,1,"non_dts_other_4",7.83,NA,NA,NA,NA,NA,3.35,169.503,2.281,6.825,46.947,1029.105,292.006,1,0.4485,336.7618,13.963,0.8,1,1.1,0.1,1,7,1,23,206,NA
"USA0089",1,"Eureka","dts_longline_4",0.00820430831369909,11.2,13.892,"fe_code_USA0089_dts_longline","fe",FALSE,1,"dts_longline_4",52.241,0.891,NA,9.059,0.445,10.416,3.48,180.467,2.311,6.645,43.991,979.516,287.725,1,0.4485,336.7618,14.156,0.8,1,1.1,0.1,1,7,1,23,215.753,NA
"USA0090",1,"Eureka","dts_longline_3",0.349538926138305,12.32,23.567,"fe_code_USA0090_dts_longline","fe",FALSE,1,"dts_longline_3",37.349,4.854,NA,0.245,0.2,0.056,9.242,106.21,2.452,5.873,29.369,2054.049,933.598,1,0.4485,336.7618,18.581,0.8,1,1.1,0.1,1,7,1,23,223.779,NA
"USA0090",1,"Eureka","non_dts_other_5",0.648433427405582,11.391,23.793,"fe_code_USA0090_non_dts_other","fe",FALSE,1,"non_dts_other_5",26.729,3.138,0.919,0.36,0.67,0.143,46.27,107.653,2.337,5.977,29.812,2159.195,947.964,1,0.4485,336.7618,17.16,0.8,1,1.1,0.1,1,7,1,23,231.123,NA
"USA0090",1,"Crescent_City","non_dts_other_5",0.0020276464561126,12.313,24.622,"fe_code_USA0090_non_dts_other","fe",FALSE,1,"non_dts_other_5",27.248,3.241,0.883,0.345,0.653,0.143,46.308,106.045,2.248,5.775,29.973,2168.035,949.328,1,0.4485,336.7618,17.449,0.8,1,1.1,0.1,1,7,1,23,227.799,NA
"USA0091",1,"San_Francisco","dts_trawl_2",0.77733815012329,15.901,44.951,"fe_code_USA0091_dts_trawl","fe",FALSE,1,"dts_trawl_2",19.54,6.804,4.443,177.33,15.982,14.035,19.434,247.04,2.017,6.976,62.44,8050.856,10195.875,1,0.4485,336.7618,50.779,0.8,1,1.1,0.1,1,7,1,23,200.337,NA
"USA0091",1,"San_Francisco","non_dts_trawl_2",0.22266184987671,15.747,44.232,"fe_code_USA0091_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_2",7.77,0.954,0.926,23.08,55.168,34.535,26.82,241.52,2.094,6.885,61.123,7582.874,10482.373,1,0.4485,336.7618,48.51,0.8,1,1.1,0.1,1,7,1,23,186.247,NA
"USA0092",1,"Moss_Landing","dts_longline_3",0.388324665777221,10.222,12.722,"fe_code_USA0092_dts_longline","fe",FALSE,1,"dts_longline_3",44.793,NA,NA,NA,NA,NA,10.245,192.645,2.802,6.758,50.42,497.646,495.932,1,0.4485,336.7618,18.408,0.8,1,1.1,0.1,1,7,1,23,263.663,NA
"USA0092",1,"Moss_Landing","non_dts_other_3",0.21798676722847,9.89,13.759,"fe_code_USA0092_non_dts_other","fe",FALSE,1,"non_dts_other_3",37.991,NA,NA,NA,NA,NA,11.772,191.888,2.666,6.432,47.813,488.157,508.964,1,0.4485,336.7618,17.825,0.8,1,1.1,0.1,1,7,1,23,258.224,NA
"USA0092",1,"Bodega_Bay","non_dts_other_3",0.312739946088709,9.738,13.323,"fe_code_USA0092_non_dts_other","fe",FALSE,1,"non_dts_other_3",40.067,NA,NA,NA,NA,NA,11.785,194.219,2.809,6.243,46.586,514.895,517.988,1,0.4485,336.7618,17.391,0.8,1,1.1,0.1,1,7,1,23,262.743,NA
"USA0092",1,"San_Francisco","non_dts_other_3",0.0809486209056008,10.193,13.759,"fe_code_USA0092_non_dts_other","fe",FALSE,1,"non_dts_other_3",37.849,NA,NA,NA,NA,NA,11.999,193.232,2.713,6.543,49.571,508.806,485.306,1,0.4485,336.7618,18.154,0.8,1,1.1,0.1,1,7,1,23,269.045,NA
"USA0093",1,"Monterey","dts_trap_2",1,10.02,13.411,"fe_code_USA0093_dts_trap","fe",FALSE,1,"dts_trap_2",33.396,0.071,0.044,0.248,NA,NA,0.523,198.064,2.17,5.969,47.783,361.559,897.994,1,0.4485,336.7618,26.037,0.8,1,1.1,0.1,1,7,1,23,120.751,NA
"USA0094",1,"Fort_Bragg","non_dts_other_4",0.0719600942977213,14.167,32.692,"fe_code_USA0094_non_dts_other","fe",FALSE,1,"non_dts_other_4",32.643,8.606,NA,NA,NA,NA,73.285,141.933,2.273,6.23,36.027,5569.718,1006.207,1,0.4485,336.7618,19.506,0.8,1,1.1,0.1,1,7,1,23,417.595,NA
"USA0094",1,"Fort_Bragg","dts_longline_3",0.0526153951279512,14.275,32.74,"fe_code_USA0094_dts_longline","fe",FALSE,1,"dts_longline_3",61.291,1.836,6.298,0.33,0.221,NA,8.03,136.378,2.337,6.688,35.258,5485.748,1055.119,1,0.4485,336.7618,18.533,0.8,1,1.1,0.1,1,7,1,23,412.509,NA
"USA0094",1,"Fort_Bragg","dts_trap_1",0.00665550582527591,14.631,34.812,"fe_code_USA0094_dts_trap","fe",FALSE,1,"dts_trap_1",19.945,NA,NA,NA,NA,NA,NA,137.823,2.359,6.116,36.31,5437.237,980.513,1,0.4485,336.7618,18.574,0.8,1,1.1,0.1,1,7,1,23,394.536,NA
"USA0094",1,"Eureka","dts_longline_3",0.387023813591172,13.689,34.874,"fe_code_USA0094_dts_longline","fe",FALSE,1,"dts_longline_3",56.602,1.827,6.744,0.325,0.208,NA,8.127,131.785,2.382,6.456,37.796,5539.178,1038.235,1,0.4485,336.7618,19.098,0.8,1,1.1,0.1,1,7,1,23,408.772,NA
"USA0094",1,"Eureka","non_dts_other_4",0.384652704226313,14.118,35.674,"fe_code_USA0094_non_dts_other","fe",FALSE,1,"non_dts_other_4",34.919,8.491,NA,NA,NA,NA,79.444,135.373,2.267,6.218,34.957,5343.364,1052.984,1,0.4485,336.7618,18.598,0.8,1,1.1,0.1,1,7,1,23,416.673,NA
"USA0094",1,"San_Francisco","non_dts_other_4",0.070511462639653,14.759,34.423,"fe_code_USA0094_non_dts_other","fe",FALSE,1,"non_dts_other_4",33.019,8.528,NA,NA,NA,NA,77.33,141.013,2.324,6.129,36.907,5401.781,978.526,1,0.4485,336.7618,19.203,0.8,1,1.1,0.1,1,7,1,23,403.536,NA
"USA0094",1,"Monterey","non_dts_other_4",0.026581024291913,14.807,33.282,"fe_code_USA0094_non_dts_other","fe",FALSE,1,"non_dts_other_4",34.713,8.929,NA,NA,NA,NA,79.318,132.723,2.413,6.122,35.551,5533.442,973.174,1,0.4485,336.7618,18.983,0.8,1,1.1,0.1,1,7,1,23,418.798,NA
"USA0095",1,"Eureka","dts_longline_3",0.479594441519487,13.475,29.1,"fe_code_USA0095_dts_longline","fe",FALSE,1,"dts_longline_3",21.567,0.811,NA,0.186,NA,NA,6.663,200.678,2.101,6.439,50.636,4566.845,458.453,1,0.4485,336.7618,25.353,0.8,1,1.1,0.1,1,7,1,23,515.221,NA
"USA0095",1,"Eureka","non_dts_other_3",0.249900285582093,13.636,30.903,"fe_code_USA0095_non_dts_other","fe",FALSE,1,"non_dts_other_3",19.987,0.84,NA,NA,NA,NA,25.811,196.276,2.097,6.426,48.635,4674.081,493.288,1,0.4485,336.7618,23.351,0.8,1,1.1,0.1,1,7,1,23,472.06,NA
"USA0095",1,"Bodega_Bay","non_dts_other_3",0.27050527289842,14.332,30.683,"fe_code_USA0095_non_dts_other","fe",FALSE,1,"non_dts_other_3",19.756,0.866,NA,NA,NA,NA,23.951,187.898,2.072,6.091,48.346,4630.889,461.146,1,0.4485,336.7618,24.964,0.8,1,1.1,0.1,1,7,1,23,485.52,NA
"USA0096",1,"Crescent_City","dts_longline_1",1,10.414,11.66,"fe_code_USA0096_dts_longline","fe",FALSE,1,"dts_longline_1",59.014,NA,NA,NA,NA,NA,NA,88.033,2.121,7.224,25.258,384.013,1386.932,1,0.4485,336.7618,28.751,0.8,1,1.1,0.1,1,7,1,23,81.31,NA
"USA0097",1,"Crescent_City","dts_trap_4",0.433773315666089,11.555,18.44,"fe_code_USA0097_dts_trap","fe",FALSE,1,"dts_trap_4",72.422,NA,NA,NA,NA,NA,6.053,124.909,2.014,7.701,31.277,1831.562,1320.689,1,0.4485,336.7618,11.744,0.8,1,1.1,0.1,1,7,1,23,166.425,NA
"USA0097",1,"Crescent_City","dts_longline_1",0.00414076037101214,11.379,18.66,"fe_code_USA0097_dts_longline","fe",FALSE,1,"dts_longline_1",113.357,NA,NA,NA,NA,NA,5.102,119.811,1.95,7.299,33.84,1878.984,1274.278,1,0.4485,336.7618,11.653,0.8,1,1.1,0.1,1,7,1,23,170.485,NA
"USA0097",1,"Crescent_City","non_dts_other_5",0.562085923962898,12.036,18.053,"fe_code_USA0097_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,104.166,118.4,2.1,7.85,33.305,1941.205,1318.193,1,0.4485,336.7618,11.238,0.8,1,1.1,0.1,1,7,1,23,166.209,NA
"USA0098",1,"Bodega_Bay","non_dts_other_5",0.506830220239755,6.44,3.677,"fe_code_USA0098_non_dts_other","fe",FALSE,1,"non_dts_other_5",12.528,NA,NA,NA,NA,41.375,49.982,144.647,0.683,18.304,38.299,59.706,484.357,1,0.4485,336.7618,6.47,0.8,1,1.1,0.1,1,7,1,23,80.303,NA
"USA0098",1,"Bodega_Bay","dts_longline_4",0.449036048980292,6.393,3.801,"fe_code_USA0098_dts_longline","fe",FALSE,1,"dts_longline_4",40.885,1.242,NA,0.089,NA,8.669,2.713,145.701,0.706,18.873,40.838,62.326,441.678,1,0.4485,336.7618,6.849,0.8,1,1.1,0.1,1,7,1,23,78.168,NA
"USA0098",1,"San_Francisco","dts_longline_4",0.0412172160150972,7.04,3.805,"fe_code_USA0098_dts_longline","fe",FALSE,1,"dts_longline_4",40.638,1.324,NA,0.088,NA,8.105,2.745,143.283,0.699,18.309,37.093,62.931,466.456,1,0.4485,336.7618,6.74,0.8,1,1.1,0.1,1,7,1,23,83.193,NA
"USA0098",1,"San_Francisco","non_dts_other_5",0.002916514764856,6.394,3.7,"fe_code_USA0098_non_dts_other","fe",FALSE,1,"non_dts_other_5",13.379,NA,NA,NA,NA,44.736,52.798,146.527,0.672,19.32,38.109,61.208,485.659,1,0.4485,336.7618,6.7,0.8,1,1.1,0.1,1,7,1,23,78.111,NA
"USA0099",1,"Fort_Bragg","dts_trap_4",0.956542713567839,9.116,10.53,"fe_code_USA0099_dts_trap","fe",FALSE,1,"dts_trap_4",30.268,NA,NA,NA,NA,NA,2.474,192.361,1.805,6.824,49.423,57.598,313.273,1,0.4485,336.7618,9.354,0.8,1,1.1,0.1,1,7,1,23,53.239,NA
"USA0099",1,"Fort_Bragg","dts_longline_1",0.0168844221105528,9.651,11.359,"fe_code_USA0099_dts_longline","fe",FALSE,1,"dts_longline_1",107.245,NA,NA,NA,NA,NA,NA,208.151,1.802,6.931,49.812,62.57,311.08,1,0.4485,336.7618,9.762,0.8,1,1.1,0.1,1,7,1,23,49.549,NA
"USA0099",1,"Fort_Bragg","non_dts_other_1",0.026572864321608,9.375,10.977,"fe_code_USA0099_non_dts_other","fe",FALSE,1,"non_dts_other_1",1.008,NA,NA,NA,NA,NA,1.5,207.615,1.818,6.643,49.302,60.747,311.621,1,0.4485,336.7618,9.366,0.8,1,1.1,0.1,1,7,1,23,50.552,NA
"USA0100",1,"Moss_Landing","dts_longline_2",0.928505659968586,8.531,9.891,"fe_code_USA0100_dts_longline","fe",FALSE,1,"dts_longline_2",19.457,5.02,0.296,0.428,NA,NA,2.194,198.491,1.145,6.266,52.952,59.973,278.599,1,0.4485,336.7618,11.255,0.8,1,1.1,0.1,1,7,1,23,33.009,NA
"USA0100",1,"Moss_Landing","non_dts_other_1",0.0714943400314142,8.925,9.799,"fe_code_USA0100_non_dts_other","fe",FALSE,1,"non_dts_other_1",11.643,NA,NA,NA,NA,NA,99.529,201.278,1.07,6.527,52.956,60.956,297.817,1,0.4485,336.7618,11.345,0.8,1,1.1,0.1,1,7,1,23,31.47,NA
"USA0101",1,"Eureka","non_dts_other_4",0.189868454419339,17.733,61.389,"fe_code_USA0101_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,243.577,438.258,2.553,8.315,113.187,10789.061,16386.529,1,0.4485,336.7618,47.12,0.8,1,1.1,0.1,1,7,1,23,360.041,NA
"USA0101",1,"Fort_Bragg","non_dts_other_4",0.0933519723313168,16.842,62.507,"fe_code_USA0101_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,247.833,433.955,2.491,8.823,108.737,11130.645,17745.649,1,0.4485,336.7618,49.482,0.8,1,1.1,0.1,1,7,1,23,373.605,NA
"USA0101",1,"Fort_Bragg","non_dts_trawl_2",0.193597674671349,17.147,65.758,"fe_code_USA0101_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_2",36.042,7.624,24.309,57.607,68.584,134.009,132.519,448.8,2.507,8.781,102.853,11105.295,17517.8,1,0.4485,336.7618,46.64,0.8,1,1.1,0.1,1,7,1,23,371.477,NA
"USA0101",1,"Fort_Bragg","dts_trawl_2",0.376768449518078,17.499,61.516,"fe_code_USA0101_dts_trawl","fe",FALSE,1,"dts_trawl_2",45.995,15.918,47.894,145.034,35.222,25.756,49.006,421.756,2.5,8.667,112.893,11031.192,17056.311,1,0.4485,336.7618,46.406,0.8,1,1.1,0.1,1,7,1,23,375.792,NA
"USA0101",1,"San_Francisco","non_dts_other_4",0.0273532978027435,17.403,63.432,"fe_code_USA0101_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,240.147,422.948,2.512,8.645,108.155,11082.768,16710.517,1,0.4485,336.7618,46.746,0.8,1,1.1,0.1,1,7,1,23,365.348,NA
"USA0101",1,"Bodega_Bay","non_dts_other_4",0.0403949137697729,17.407,61.124,"fe_code_USA0101_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,229.738,444.674,2.574,8.731,109.807,10842.687,17675.988,1,0.4485,336.7618,48.965,0.8,1,1.1,0.1,1,7,1,23,382.66,NA
"USA0101",1,"Crescent_City","non_dts_trawl_2",0.0786652374874008,17.98,61.065,"fe_code_USA0101_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_2",37.248,7.917,24.966,61.461,67.264,123.1,133.556,424.06,2.547,8.657,108.294,11705.65,17732.912,1,0.4485,336.7618,45.7,0.8,1,1.1,0.1,1,7,1,23,365.276,NA
"USA0102",1,"San_Francisco","non_dts_other_3",0.113691525510334,9.742,12.055,"fe_code_USA0102_non_dts_other","fe",FALSE,1,"non_dts_other_3",18.173,NA,NA,NA,NA,12.488,15.724,189.414,2.75,10.73,47.37,209.706,364.656,1,0.4485,336.7618,11.725,0.8,1,1.1,0.1,1,7,1,23,155.038,NA
"USA0102",1,"Bodega_Bay","non_dts_other_3",0.446462788380471,9.451,11.578,"fe_code_USA0102_non_dts_other","fe",FALSE,1,"non_dts_other_3",18.153,NA,NA,NA,NA,11.783,14.992,184.303,2.745,11.336,50.694,224.041,370.385,1,0.4485,336.7618,11.547,0.8,1,1.1,0.1,1,7,1,23,152.287,NA
"USA0102",1,"Bodega_Bay","dts_trap_3",0.402544646278838,9.851,11.371,"fe_code_USA0102_dts_trap","fe",FALSE,1,"dts_trap_3",67.846,NA,NA,NA,NA,NA,13.746,192.432,2.746,11.123,50.486,216.662,392.505,1,0.4485,336.7618,11.522,0.8,1,1.1,0.1,1,7,1,23,150.007,NA
"USA0102",1,"Bodega_Bay","dts_longline_1",0.0373010398303569,9.555,11.276,"fe_code_USA0102_dts_longline","fe",FALSE,1,"dts_longline_1",143.762,NA,NA,NA,NA,NA,19.685,195.102,2.67,11.244,50.584,228.884,390.232,1,0.4485,336.7618,11.422,0.8,1,1.1,0.1,1,7,1,23,151.214,NA
"USA0103",1,"Fort_Bragg","dts_longline_2",0.623125759827097,13.606,38.595,"fe_code_USA0103_dts_longline","fe",FALSE,1,"dts_longline_2",11.429,NA,NA,NA,NA,NA,NA,131.304,2.123,5.572,34.259,4519.443,119.52,1,0.4485,336.7618,12.042,0.8,1,1.1,0.1,1,7,1,23,278.199,NA
"USA0103",1,"Fort_Bragg","non_dts_other_2",0.00733936692331937,13.448,37.253,"fe_code_USA0103_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,NA,17.073,135.429,1.978,5.819,34.717,4297.904,121.835,1,0.4485,336.7618,12.884,0.8,1,1.1,0.1,1,7,1,23,271.116,NA
"USA0103",1,"Crescent_City","non_dts_other_2",0.369534873249583,14.283,35.586,"fe_code_USA0103_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,NA,17.403,136.112,2.104,5.473,35.221,4357.079,118.438,1,0.4485,336.7618,12.162,0.8,1,1.1,0.1,1,7,1,23,281.067,NA
"USA0104",1,"San_Francisco","non_dts_other_5",0.705684292394438,10.428,19.123,"fe_code_USA0104_non_dts_other","fe",FALSE,1,"non_dts_other_5",34.995,4.404,NA,NA,0.1,9.946,38.183,165.82,2.227,6.627,44.98,755.503,1289.398,1,0.4485,336.7618,26.913,0.8,1,1.1,0.1,1,7,1,23,266.988,NA
"USA0104",1,"San_Francisco","dts_longline_3",0.257555602186165,10.261,19.076,"fe_code_USA0104_dts_longline","fe",FALSE,1,"dts_longline_3",63.43,2.74,9.175,NA,NA,NA,13.116,165.035,2.049,6.635,42.857,766.06,1334.834,1,0.4485,336.7618,27.713,0.8,1,1.1,0.1,1,7,1,23,266.264,NA
